"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data"
"SE633610-145150","Station","Total biovolym växtplankton",0,0.1606,0.0288,1
"SE633610-145150","Station","Total biovolym cyanobakterier",0,0.3601,0.0063,1
"SE632680-145380","Station","Total biovolym växtplankton",0,1,0.0708,1
"SE632680-145380","Station","Total biovolym cyanobakterier",0,1,-6e-4,1
"SE630250-143760","Station","Total biovolym växtplankton",0,1,-0.0055,1
"SE630250-143760","Station","Total biovolym cyanobakterier",0,0.6614,0.2108,1
"SE630475-143615","Station","Total biovolym växtplankton",0,0.0627,-0.7411,1
"SE630475-143615","Station","Total biovolym cyanobakterier",0,0.0798,-0.7184,1
"SE630428-144034","Station","Total biovolym växtplankton",-1,0.0215,-0.3523,1
"SE630428-144034","Station","Total biovolym cyanobakterier",-1,5e-4,-0.1905,1
"SE630500-143950","Station","Total biovolym växtplankton",0,0.1253,-0.277,1
"SE630500-143950","Station","Total biovolym cyanobakterier",-1,0.0487,-0.1874,1
"SE628250-148550","Station","Total biovolym växtplankton",0,0.9514,0.003,1
"SE628250-148550","Station","Total biovolym cyanobakterier",1,0.006,0.0048,1
"SE661206-147901","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.159,-0.0412,0
"SE661206-147901","Station","Total biovolym växtplankton",0,0.2437,0.138,0
"SE661206-147901","Station","Bentiskt kvalitetsindex",1,0.005,0.1484,0
"SE661206-147901","Station","Total biovolym cyanobakterier",0,0.8303,0,0
"SE661206-147901","Station","Klorofyll a",0,0.2464,2.8429,0
"SE661206-147901","Station","MILA 2018",0,0.9514,0.049,0
"SE656574-164098","Station","Total biovolym växtplankton",-1,0.0294,-0.033,0
"SE656574-164098","Station","Total biovolym cyanobakterier",0,0.5526,-0.0047,0
"SE643072-149923","Station","Total biovolym växtplankton",0,0.9128,-0.013,1
"SE643072-149923","Station","Total biovolym cyanobakterier",0,0.1889,-0.0075,1
"SE639630-150515","Station","Total biovolym växtplankton",0,0.8267,0.007,1
"SE639630-150515","Station","Total biovolym cyanobakterier",0,1,1e-4,1
"SE636010-138605","Station","Total biovolym växtplankton",0,0.0627,0.0553,1
"SE636010-138605","Station","Total biovolym cyanobakterier",0,0.5841,-0.0028,1
"SE698735-139620","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.9128,-0.0084,0
"SE698735-139620","Station","Total biovolym växtplankton",0,0.3513,0.0025,0
"SE698735-139620","Station","Bentiskt kvalitetsindex",0,0.784,-0.0023,0
"SE698735-139620","Station","Total biovolym cyanobakterier",0,0.7748,-0,0
"SE698735-139620","Station","MILA 2018",0,0.3811,0.4673,0
"NW649253-149503","Station","Total biovolym växtplankton",0,0.7665,-0.0612,0
"NW649253-149503","Station","Bentiskt kvalitetsindex",0,0.0681,-0.0417,0
"NW649253-149503","Station","Total biovolym cyanobakterier",0,0.9212,-0.001,0
"NW649253-149503","Station","Klorofyll a",0,0.8431,0.2042,0
"SE656910-152165","Station","Total biovolym växtplankton",0,0.2736,-0.3152,1
"SE656910-152165","Station","Total biovolym cyanobakterier",0,0.5112,-0.1362,1
"SE656600-149600","Station","Total biovolym växtplankton",0,0.5841,-0.113,1
"SE656600-149600","Station","Total biovolym cyanobakterier",0,0.3244,0.0837,1
"SE642008-168013","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",-1,0.0136,-0.0883,0
"SE642008-168013","Station","Total biovolym växtplankton",0,0.1499,0.0386,0
"SE642008-168013","Station","Bentiskt kvalitetsindex",0,0.2291,0,0
"SE642008-168013","Station","Total biovolym cyanobakterier",0,0.9453,0.0033,0
"SE642008-168013","Station","MILA 2018",0,0.1253,1.2572,0
"SE639434-150136","Station","Total biovolym växtplankton",0,1,-0.011,1
"SE639434-150136","Station","Total biovolym cyanobakterier",0,0.5112,0.0879,1
"SE732565-176335","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3244,0.0235,1
"SE732565-176335","Station","Bentiskt kvalitetsindex",0,0.2293,-0,1
"SE732565-176335","Station","MILA 2018",0,0.1005,0.5426,1
"SE206281-501994","Station","Klorofyll a",0,0.4095,-0.1682,1
"SE662739-135155","Station","Total biovolym växtplankton",0,0.7426,0.0058,1
"SE662739-135155","Station","Total biovolym cyanobakterier",0,0.2975,7e-4,1
"SE730091-165102","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",-1,0.0046,-0.0548,0
"SE730091-165102","Station","Bentiskt kvalitetsindex",0,0.4188,0.0032,0
"SE730091-165102","Station","MILA 2018",0,0.1376,0.6298,0
"SE658069-139009","Station","Total biovolym växtplankton",0,0.4277,0.0179,1
"SE658069-139009","Station","Total biovolym cyanobakterier",0,0.2001,0.0043,1
"SE658080-139668","Station","Total biovolym växtplankton",0,0.9514,0.0144,1
"SE658080-139668","Station","Total biovolym cyanobakterier",0,0.2464,0.0156,1
"SE657940-140120","Station","Total biovolym växtplankton",0,0.583,0.0396,1
"SE657940-140120","Station","Total biovolym cyanobakterier",0,0.2001,0.0578,1
"SE712246-170866","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.8694,0.002,0
"SE712246-170866","Station","Bentiskt kvalitetsindex",0,0.2945,-0,0
"SE712246-170866","Station","MILA 2018",0,0.2736,-0.5345,0
"SE641038-149534","Station","Total biovolym växtplankton",0,0.9128,9e-4,1
"SE641038-149534","Station","Total biovolym cyanobakterier",0,0.3811,0.0028,1
"SE700796-136901","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.9128,0.0019,0
"SE700796-136901","Station","Total biovolym växtplankton",0,0.426,0.0052,0
"SE700796-136901","Station","Bentiskt kvalitetsindex",0,0.3143,0.0315,0
"SE700796-136901","Station","Total biovolym cyanobakterier",0,0.2997,-2e-4,0
"SE700796-136901","Station","Klorofyll a",0,0.8803,-0,0
"SE700796-136901","Station","MILA 2018",0,0.7426,-0.2048,0
"NW674570-141911","Station","Total biovolym växtplankton",0,1,0.0012,0
"NW674570-141911","Station","Bentiskt kvalitetsindex",0,0.3779,-0,0
"NW674570-141911","Station","Total biovolym cyanobakterier",0,0.3223,5e-4,0
"NW674570-141911","Station","Klorofyll a",0,0.6888,-0,0
"SE641900-144150","Station","Total biovolym växtplankton",-1,0.0215,-0.548,1
"SE641900-144150","Station","Total biovolym cyanobakterier",0,0.2284,-0.0956,1
"SE634700-141385","Station","Total biovolym växtplankton",0,0.9514,0.0109,1
"SE634700-141385","Station","Total biovolym cyanobakterier",0,0.583,0.0033,1
"SE632000-138950","Station","Total biovolym växtplankton",0,0.3244,0.0739,1
"SE632000-138950","Station","Total biovolym cyanobakterier",0,0.6614,0.002,1
"SE642960-144842","Station","Total biovolym växtplankton",0,0.9128,-0.047,1
"SE642960-144842","Station","Total biovolym cyanobakterier",0,0.5112,-0.1303,1
"SE630490-142380","Station","Total biovolym växtplankton",0,0.1546,0.5938,1
"SE630490-142380","Station","Total biovolym cyanobakterier",1,0.0215,0.0399,1
"SE709218-169710","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,1,-0,0
"SE709218-169710","Station","Bentiskt kvalitetsindex",0,0.5829,-0.0451,0
"SE709218-169710","Station","MILA 2018",0,0.3811,-1.0934,0
"SE640609-148673","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.4919,-0.0244,0
"SE640609-148673","Station","Total biovolym växtplankton",0,0.1889,-0.0451,0
"SE640609-148673","Station","Bentiskt kvalitetsindex",0,0.388,0.0068,0
"SE640609-148673","Station","Total biovolym cyanobakterier",1,0.0118,0.0068,0
"SE640609-148673","Station","Klorofyll a",0,0.6693,-0.0914,0
"SE640609-148673","Station","MILA 2018",0,0.4507,0.252,0
"NW666191-142252","Station","Total biovolym växtplankton",1,0.0075,0.0225,0
"NW666191-142252","Station","Bentiskt kvalitetsindex",0,0.9453,0.0012,0
"NW666191-142252","Station","Total biovolym cyanobakterier",0,1,-0,0
"NW666191-142252","Station","Klorofyll a",0,0.0821,0.0833,0
"SE643293-146870","Station","Total biovolym växtplankton",0,0.7426,-0.005,1
"SE643293-146870","Station","Total biovolym cyanobakterier",0,0.8267,-0.0015,1
"SE644587-145084","Station","Total biovolym växtplankton",0,0.9514,-0.0017,1
"SE644587-145084","Station","Total biovolym cyanobakterier",0,0.2001,0.0267,1
"SE643475-145520","Station","Total biovolym växtplankton",0,0.6614,-0.0147,1
"SE643475-145520","Station","Total biovolym cyanobakterier",0,0.7426,-0.0036,1
"SE633738-142203","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.4108,-0.017,0
"SE633738-142203","Station","Bentiskt kvalitetsindex",0,0.4399,-0,0
"SE633738-142203","Station","MILA 2018",1,5e-4,1.8706,0
"SE728271-157578","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2496,0.044,0
"SE728271-157578","Station","Total biovolym växtplankton",0,0.7011,-0.0011,0
"SE728271-157578","Station","Bentiskt kvalitetsindex",0,0.6937,-0,0
"SE728271-157578","Station","Total biovolym cyanobakterier",-1,0.0246,-2e-4,0
"SE728271-157578","Station","Klorofyll a",0,0.4562,0.05,0
"SE728271-157578","Station","MILA 2018",0,1,0.0174,0
"SE651609-140839","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.5112,0.0228,0
"SE651609-140839","Station","Total biovolym växtplankton",0,0.0925,-0.159,0
"SE651609-140839","Station","Bentiskt kvalitetsindex",0,0.2294,0.0139,0
"SE651609-140839","Station","Total biovolym cyanobakterier",0,0.0748,0.0118,0
"SE651609-140839","Station","MILA 2018",0,0.4434,0.3569,0
"SE706672-167201","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3513,-0.0282,0
"SE706672-167201","Station","Bentiskt kvalitetsindex",0,0.3571,0,0
"SE706672-167201","Station","MILA 2018",-1,0.0487,-0.629,0
"SE698860-135948","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.5333,0.0554,0
"SE698860-135948","Station","Total biovolym växtplankton",0,0.8043,6e-4,0
"SE698860-135948","Station","Bentiskt kvalitetsindex",0,0.1499,0.0231,0
"SE698860-135948","Station","Total biovolym cyanobakterier",0,0.6073,-0,0
"SE698860-135948","Station","MILA 2018",0,0.5371,0.4358,0
"SE657310-134169","Station","Total biovolym växtplankton",0,0.1195,0.178,1
"SE657310-134169","Station","Total biovolym cyanobakterier",0,0.2129,0.0448,1
"SE640326-143979","Station","Total biovolym växtplankton",0,0.1546,0.1043,1
"SE640326-143979","Station","Total biovolym cyanobakterier",0,0.1546,0.0021,1
"SE718150-168580","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.0789,0.0222,0
"SE718150-168580","Station","Total biovolym växtplankton",0,0.1546,-0.0077,0
"SE718150-168580","Station","Bentiskt kvalitetsindex",0,0.7426,-0.0086,0
"SE718150-168580","Station","Total biovolym cyanobakterier",0,0.8694,0,0
"SE718150-168580","Station","Klorofyll a",0,0.2073,-0.0667,0
"SE718150-168580","Station","MILA 2018",0,0.2736,0.3394,0
"SE698561-139682","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.784,0.0062,0
"SE698561-139682","Station","Total biovolym växtplankton",0,0.8694,1e-4,0
"SE698561-139682","Station","Bentiskt kvalitetsindex",0,0.7,-0.0071,0
"SE698561-139682","Station","Total biovolym cyanobakterier",0,0.8173,-0,0
"SE698561-139682","Station","MILA 2018",0,0.2736,0.4189,0
"SE632080-151245","Station","Total biovolym växtplankton",0,0.6962,0.0346,1
"SE632080-151245","Station","Total biovolym cyanobakterier",0,0.0617,-0.0085,1
"SE628178-142834","Station","Total biovolym växtplankton",1,0.043,0.4202,1
"SE628178-142834","Station","Total biovolym cyanobakterier",0,0.4363,0.07,1
"SE663894-165821","Station","Klorofyll a",0,0.3727,-0.4423,1
"SE655011-158700","Station","Klorofyll a",0,0.419,2.4667,1
"NW649253-149503","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.6693,-0.0068,0
"NW649253-149503","Station","MILA 2018",0,0.1272,0.3768,0
"SE655335-161924","Station","Klorofyll a",0,0.0736,-0.2444,1
"SE633790-147515","Station","Total biovolym växtplankton",0,0.4507,0.1326,1
"SE633790-147515","Station","Total biovolym cyanobakterier",1,0.0467,0.0514,1
"SE654293-159359","Station","Klorofyll a",0,0.1524,-0.2,1
"SE662985-166093","Station","Klorofyll a",0,0.3601,2.4875,1
"SE664765-165855","Station","Klorofyll a",0,0.2981,-1.72,1
"SE730091-165102","Station","Total biovolym växtplankton",0,0.1606,0.0056,0
"SE730091-165102","Station","Total biovolym cyanobakterier",0,0.583,-1e-4,0
"SE730091-165102","Station","Klorofyll a",0,1,-0,0
"NW674570-141911","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3922,0.0045,0
"NW674570-141911","Station","MILA 2018",0,0.0586,0.9635,0
"SE654459-158920","Station","Klorofyll a",0,0.2129,-1.9333,1
"NW666191-142252","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2001,0.0251,0
"NW666191-142252","Station","MILA 2018",0,0.5022,0.7124,0
"SE654798-158954","Station","Klorofyll a",0,0.7555,-0.18,1
"SE633738-142203","Station","Total biovolym växtplankton",0,0.6614,-0.069,0
"SE633738-142203","Station","Total biovolym cyanobakterier",0,0.1889,3e-4,0
"SE662976-164357","Station","Klorofyll a",0,1,-0.0571,1
"SE663340-163300","Station","Klorofyll a",0,0.0982,-0.3646,1
"SE646539-150099","Station","Total biovolym växtplankton",0,1,-0.0108,1
"SE646539-150099","Station","Total biovolym cyanobakterier",0,0.2437,0.077,1
"SE648688-151884","Station","Total biovolym växtplankton",0,0.2437,-0.7056,1
"SE648688-151884","Station","Total biovolym cyanobakterier",0,0.5371,-0.3995,1
"SE653017-148572","Station","Total biovolym växtplankton",0,0.5371,0.0588,1
"SE653017-148572","Station","Total biovolym cyanobakterier",0,0.837,-0.0022,1
"SE644992-151974","Station","Total biovolym växtplankton",1,0.0112,1.1565,1
"SE644992-151974","Station","Total biovolym cyanobakterier",0,0.1499,0.5266,1
"SE651060-149500","Station","Total biovolym växtplankton",0,0.1499,-0.0703,1
"SE651060-149500","Station","Total biovolym cyanobakterier",0,0.1148,0.0028,1
"SE664094-166287","Station","Klorofyll a",0,0.5371,0.325,1
"SE713180-153188","Station","Klorofyll a",1,0.0235,1.2636,1
"SE639611-144278","Station","Total biovolym växtplankton",0,0.4363,0.1718,1
"SE639611-144278","Station","Total biovolym cyanobakterier",0,0.8763,0.0114,1
"SE646103-146637","Station","Total biovolym växtplankton",0,0.1195,0.663,1
"SE646103-146637","Station","Total biovolym cyanobakterier",0,0.5334,0.1454,1
"SE643170-149085","Station","Total biovolym växtplankton",0,0.9453,0.0575,1
"SE643170-149085","Station","Total biovolym cyanobakterier",1,0.0335,0.0198,1
"SE726381-152328","Station","Klorofyll a",-1,0.0188,-0.075,1
"SE726381-152328","Station","Total biovolym växtplankton",0,0.7834,-0.0034,1
"SE726381-152328","Station","Total biovolym cyanobakterier",0,0.837,2e-4,1
"SE718284-148654","Station","Klorofyll a",0,0.6938,0.0333,1
"SE718284-148654","Station","Total biovolym växtplankton",0,0.9453,-0.0011,1
"SE718284-148654","Station","Total biovolym cyanobakterier",0,0.9453,0,1
"SE641200-143890","Station","Total biovolym växtplankton",0,0.9453,-0.0369,1
"SE641200-143890","Station","Total biovolym cyanobakterier",0,0.3727,-0.0028,1
"SE646900-151250","Station","Total biovolym växtplankton",0,0.4507,0.2412,1
"SE646900-151250","Station","Total biovolym cyanobakterier",0,0.6312,-0.3008,1
"SE658561-162661","Station","Klorofyll a",0,0.1611,-0.6729,1
"SE718898-170673","Station","Klorofyll a",0,0.4743,-0.34,1
"SE657345-147335","Station","Total biovolym växtplankton",0,0.7555,0.444,1
"SE657345-147335","Station","Total biovolym cyanobakterier",0,1,0.3417,1
"SE657315-148215","Station","Total biovolym växtplankton",0,1,0.07,1
"SE657315-148215","Station","Total biovolym cyanobakterier",0,0.8763,-0.1765,1
"SE721811-171800","Station","Klorofyll a",0,0.243,0.125,1
"SE664752-135108","Station","Total biovolym växtplankton",0,0.1195,-0.0534,1
"SE664752-135108","Station","Total biovolym cyanobakterier",0,0.7555,4e-4,1
"SE664752-135108","Station","Klorofyll a",0,0.5309,-0.0556,1
"SE723383-175441","Station","Klorofyll a",0,0.858,-0.2167,1
"SE626748-148744","Station","Total biovolym växtplankton",0,0.2831,0.2567,1
"SE626748-148744","Station","Total biovolym cyanobakterier",0,0.5915,0.003,1
"SE626126-148664","Station","Total biovolym växtplankton",0,0.4743,-0.1538,1
"SE626126-148664","Station","Total biovolym cyanobakterier",0,0.5915,0.0101,1
"SE627074-148362","Station","Total biovolym växtplankton",0,0.858,-0.0331,1
"SE627074-148362","Station","Total biovolym cyanobakterier",0,1,0,1
"SE628170-143420","Station","Total biovolym växtplankton",0,0.5915,-0.024,1
"SE628170-143420","Station","Total biovolym cyanobakterier",0,1,0.0048,1
"SE659503-154190","Station","Klorofyll a",0,0.2129,-0.46,0
"SE651826-136762","Station","Klorofyll a",0,0.9378,0.0111,0
"SE620953-135500","Station","Klorofyll a",0,0.5846,0.3333,1
"SE713180-153188","Station","Total biovolym växtplankton",0,1,-0.0357,1
"SE713180-153188","Station","Total biovolym cyanobakterier",0,0.6223,-0,1
"SE662709-160136","Station","Klorofyll a",1,0.0293,2.09,0
"SE641603-144848","Station","Total biovolym växtplankton",0,0.8763,0.0082,1
"SE641603-144848","Station","Total biovolym cyanobakterier",0,0.1195,0.0066,1
"SE659180-152170","Station","Klorofyll a",0,0.4363,-1.0571,0
"SE659036-160984","Station","Klorofyll a",0,0.8763,-0.0333,0
"SE659755-155697","Station","Klorofyll a",0,0.5334,-0.475,0
"SE634447-144024","Station","Total biovolym växtplankton",0,0.0617,0.0633,1
"SE634447-144024","Station","Total biovolym cyanobakterier",0,0.4363,0.0036,1
"SE707669-170020","Station","Total biovolym växtplankton",0,0.8763,0.006,1
"SE707669-170020","Station","Total biovolym cyanobakterier",0,0.4363,-0.0024,1
"SE652877-132735","Station","Klorofyll a",0,0.1195,0.1,0
"SE663004-160268","Station","Bentiskt kvalitetsindex",0,1,-0,0
"SE661981-152153","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2105,-0.0597,1
"SE661981-152153","Station","MILA 2018",0,0.1524,-1.3552,1
"SE659072-159203","Station","Klorofyll a",0,0.4363,-0.2625,0
"SE657562-159772","Station","Klorofyll a",0,0.2758,-0.2,0
"SE667073-145408","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2831,-0.047,1
"SE667073-145408","Station","MILA 2018",0,0.5915,1.3145,1
"SE660542-161322","Station","Klorofyll a",0,0.3473,1,0
"SE655209-126937","Station","Klorofyll a",0,0.6944,0.0333,0
"SE660743-157006","Station","Klorofyll a",0,0.4363,-0.5833,0
"SE655455-136581","Station","Klorofyll a",0,0.3904,-0.0667,0
"SE658368-157107","Station","Klorofyll a",0,0.1844,-0.8562,0
"SE657383-139985","Station","Klorofyll a",0,0.4743,-0.55,1
"SE657772-140061","Station","Klorofyll a",0,0.3711,0.75,1
"SE660831-154222","Station","Klorofyll a",0,0.1611,-1.1556,0
"SE717734-173458","Station","Total biovolym växtplankton",-1,0.0491,-0.0713,1
"SE717734-173458","Station","Total biovolym cyanobakterier",0,0.3711,-7e-4,1
"SE651826-136762","Station","Total biovolym växtplankton",1,0.0491,0.0217,0
"SE651826-136762","Station","Total biovolym cyanobakterier",0,0.858,0.001,0
"SE662709-160136","Station","Total biovolym växtplankton",0,0.4743,0.2315,0
"SE662709-160136","Station","Total biovolym cyanobakterier",0,0.2105,0.2302,0
"SE718898-170673","Station","Total biovolym växtplankton",0,0.858,0.037,1
"SE718898-170673","Station","Total biovolym cyanobakterier",0,0.5915,-0.0157,1
"SE659180-152170","Station","Total biovolym växtplankton",0,0.4743,0.1305,0
"SE659180-152170","Station","Total biovolym cyanobakterier",0,0.858,-0.0536,0
"SE659036-160984","Station","Total biovolym växtplankton",0,0.1074,0.048,0
"SE659036-160984","Station","Total biovolym cyanobakterier",0,0.3711,0.0324,0
"SE659755-155697","Station","Total biovolym växtplankton",0,0.7205,0.0745,0
"SE659755-155697","Station","Total biovolym cyanobakterier",0,1,-0,0
"SE652877-132735","Station","Total biovolym växtplankton",1,0.0318,0.0272,0
"SE652877-132735","Station","Total biovolym cyanobakterier",0,0.4743,0.0027,0
"SE721811-171800","Station","Total biovolym växtplankton",0,0.5296,0.0165,1
"SE721811-171800","Station","Total biovolym cyanobakterier",0,0.3711,0.0014,1
"SE657562-159772","Station","Total biovolym växtplankton",0,1,0.0023,0
"SE657562-159772","Station","Total biovolym cyanobakterier",0,0.4743,-0.0116,0
"SE633738-142203","Station","Klorofyll a",-1,0.0153,-1.875,0
"SE655455-136581","Station","Total biovolym växtplankton",0,0.2831,0.0195,0
"SE655455-136581","Station","Total biovolym cyanobakterier",0,0.5915,0.0012,0
"SE723383-175441","Station","Total biovolym växtplankton",0,0.7205,-0.0098,1
"SE723383-175441","Station","Total biovolym cyanobakterier",0,0.1242,1e-4,1
