"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data"
"SE665078-150205","Station","Lättillgänglig fosfor",0,0.0795,-0.09375,1
"SE665078-150205","Station","Kisel",1,0.0025,74.19,1
"SE665078-150205","Station","Siktdjup",0,0.1856,-0.01177,1
"SE665078-150205","Station","Totalt organiskt kol",1,0.001,0.09566,1
"SE665078-150205","Station","Totalfosfor",0,0.9401,0,1
"SE644463-139986","Station","Brunhet",1,0,0.004607,0
"SE644463-139986","Station","Alkalinitet",-1,0,-0.002276,0
"SE644463-139986","Station","Konduktivitet",-1,0,-0.02677,0
"SE644463-139986","Station","Oorganiskt kväve",-1,5e-4,-1.25,0
"SE644463-139986","Station","pH",-1,0.0063,-0.0106,0
"SE644463-139986","Station","Lättillgänglig fosfor",0,0.5939,-0.01852,0
"SE644463-139986","Station","Kisel",0,0.2083,9.375,0
"SE644463-139986","Station","Siktdjup",0,0.3386,-0.00463,0
"SE644463-139986","Station","Sulfat",-1,1e-4,-0.009722,0
"SE644463-139986","Station","Totalt organiskt kol",1,0.0381,0.08333,0
"SE644463-139986","Station","Totalkväve",0,0.724,0.4161,0
"SE644463-139986","Station","Totalfosfor",-1,4e-4,-0.1663,0
"SE644463-139986","Station","Temperatur - vår",0,0.6197,-0.1045,0
"SE638317-138010","Station","Brunhet",1,0,0.004654,0
"SE638317-138010","Station","Alkalinitet",0,0.4856,-5.13e-4,0
"SE638317-138010","Station","Kadmium i vatten",-1,0.0234,-1.528e-4,0
"SE638317-138010","Station","Konduktivitet",-1,0,-0.05673,0
"SE638317-138010","Station","Lägsta Syrehalt",0,0.3295,0.02614,0
"SE638317-138010","Station","Oorganiskt kväve",0,0.9259,-0.01352,0
"SE638317-138010","Station","Bly i vatten",0,0.4865,0.001072,0
"SE638317-138010","Station","pH",0,0.4665,-0.003058,0
"SE638317-138010","Station","Lättillgänglig fosfor",-1,0.0019,-0.05556,0
"SE638317-138010","Station","Kisel",1,0,30.82,0
"SE638317-138010","Station","Siktdjup",-1,1e-4,-0.03211,0
"SE638317-138010","Station","Sulfat",-1,0,-0.06333,0
"SE638317-138010","Station","Totalt organiskt kol",1,0,0.1669,0
"SE638317-138010","Station","Totalkväve",0,0.0957,1.319,0
"SE638317-138010","Station","Totalfosfor",-1,0.007,-0.1094,0
"SE656515-164330","Station","Brunhet",1,0.0012,0.001583,0
"SE656515-164330","Station","Alkalinitet",-1,0,-0.004513,0
"SE656515-164330","Station","Kadmium i vatten",0,0.3352,-1.536e-4,0
"SE656515-164330","Station","Konduktivitet",-1,0,-0.1094,0
"SE656515-164330","Station","Lägsta Syrehalt",0,0.5149,-0.01534,0
"SE656515-164330","Station","Oorganiskt kväve",0,0.1679,-0.5615,0
"SE656515-164330","Station","Bly i vatten",0,0.2319,0.001866,0
"SE656515-164330","Station","pH",-1,0.0018,-0.02012,0
"SE656515-164330","Station","Lättillgänglig fosfor",-1,0.009,-0.04024,0
"SE656515-164330","Station","Kisel",0,0.62,2.89,0
"SE656515-164330","Station","Siktdjup",-1,0,-0.07083,0
"SE656515-164330","Station","Sulfat",-1,0,-0.08074,0
"SE656515-164330","Station","Totalt organiskt kol",1,0.0011,0.08945,0
"SE656515-164330","Station","Totalkväve",0,0.5184,-0.7304,0
"SE656515-164330","Station","Totalfosfor",-1,0.0126,-0.089,0
"SE656515-164330","Station","Temperatur - vår",0,0.1534,0.1008,0
"SE665350-154066","Station","Alkalinitet",0,0.3711,-0.001333,1
"SE665350-154066","Station","pH",0,0.1074,-0.05,1
"SE683673-154083","Station","Brunhet",1,0,0.001149,0
"SE683673-154083","Station","Alkalinitet",1,0.0013,4.665e-4,0
"SE683673-154083","Station","Kadmium i vatten",-1,0.0013,-3.393e-4,0
"SE683673-154083","Station","Konduktivitet",-1,1e-4,-0.008433,0
"SE683673-154083","Station","Lägsta Syrehalt",0,1,0,0
"SE683673-154083","Station","Nickel i vatten",-1,0.0415,-0.003333,0
"SE683673-154083","Station","Oorganiskt kväve",-1,2e-4,-0.674,0
"SE683673-154083","Station","Bly i vatten",-1,0.0032,-0.004219,0
"SE683673-154083","Station","pH",1,0.0063,0.005371,0
"SE683673-154083","Station","Lättillgänglig fosfor",-1,0.0138,-0.04334,0
"SE683673-154083","Station","Kisel",1,0.0023,19.35,0
"SE683673-154083","Station","Siktdjup",-1,0,-0.02835,0
"SE683673-154083","Station","Sulfat",-1,0,-0.01798,0
"SE683673-154083","Station","Totalt organiskt kol",1,0,0.066,0
"SE683673-154083","Station","Totalkväve",-1,0.0437,-1.118,0
"SE683673-154083","Station","Totalfosfor",-1,0.0011,-0.08591,0
"SE683673-154083","Station","Temperatur - vår",0,0.9374,-0.005,0
"SE716717-158596","Station","Brunhet",1,0.0346,4.167e-4,0
"SE716717-158596","Station","Alkalinitet",1,0,6.333e-4,0
"SE716717-158596","Station","Konduktivitet",-1,0.0369,-0.005643,0
"SE716717-158596","Station","Oorganiskt kväve",0,0.8701,0.01087,0
"SE716717-158596","Station","pH",0,0.8801,-2.986e-4,0
"SE716717-158596","Station","Lättillgänglig fosfor",-1,0.0092,-0.02941,0
"SE716717-158596","Station","Kisel",1,0,31.85,0
"SE716717-158596","Station","Siktdjup",0,0.4717,-0.009353,0
"SE716717-158596","Station","Sulfat",-1,0,-0.01289,0
"SE716717-158596","Station","Totalt organiskt kol",0,0.3735,-0.01552,0
"SE716717-158596","Station","Totalkväve",-1,0.0198,-1.751,0
"SE716717-158596","Station","Totalfosfor",0,0.1177,-0.03672,0
"SE695220-143383","Station","Brunhet",0,0.3642,-6.014e-4,0
"SE695220-143383","Station","Alkalinitet",0,0.8941,-1.458e-4,0
"SE695220-143383","Station","Konduktivitet",-1,0.004,-0.03371,0
"SE695220-143383","Station","Oorganiskt kväve",0,0.875,0.05357,0
"SE695220-143383","Station","pH",0,0.4246,0.002198,0
"SE695220-143383","Station","Lättillgänglig fosfor",-1,0.0013,-0.04839,0
"SE695220-143383","Station","Kisel",0,0.4317,6.25,0
"SE695220-143383","Station","Siktdjup",0,0.1625,0.01598,0
"SE695220-143383","Station","Sulfat",-1,0,-0.03382,0
"SE695220-143383","Station","Totalt organiskt kol",0,0.5227,0.01087,0
"SE695220-143383","Station","Totalkväve",0,0.0891,-2.896,0
"SE695220-143383","Station","Totalfosfor",0,0.3209,-0.04386,0
"SE706083-132287","Station","Brunhet",0,0.3642,-1.354e-4,0
"SE706083-132287","Station","Alkalinitet",1,0.0119,0.001253,0
"SE706083-132287","Station","Konduktivitet",0,0.5862,-0.003512,0
"SE706083-132287","Station","Oorganiskt kväve",-1,1e-4,-0.6111,0
"SE706083-132287","Station","pH",0,0.1275,0.003098,0
"SE706083-132287","Station","Lättillgänglig fosfor",-1,7e-4,-0.01667,0
"SE706083-132287","Station","Kisel",0,0.2924,2.738,0
"SE706083-132287","Station","Siktdjup",1,0.0019,0.05,0
"SE706083-132287","Station","Sulfat",-1,0,-0.00561,0
"SE706083-132287","Station","Totalt organiskt kol",0,0.1554,-0.014,0
"SE706083-132287","Station","Totalkväve",-1,1e-4,-4,0
"SE706083-132287","Station","Totalfosfor",-1,0,-0.1471,0
"SE731799-151196","Station","Brunhet",0,0.2292,5.882e-5,0
"SE731799-151196","Station","Alkalinitet",1,5e-4,0.002444,0
"SE731799-151196","Station","Konduktivitet",1,0.0353,0.01336,0
"SE731799-151196","Station","Oorganiskt kväve",0,0.0682,-0.3472,0
"SE731799-151196","Station","pH",1,0.0408,0.004109,0
"SE731799-151196","Station","Lättillgänglig fosfor",-1,1e-4,-0.03509,0
"SE731799-151196","Station","Kisel",1,0.0067,11.5,0
"SE731799-151196","Station","Siktdjup",0,0.1123,-0.01562,0
"SE731799-151196","Station","Sulfat",0,0.7669,-3.034e-4,0
"SE731799-151196","Station","Totalt organiskt kol",0,0.3817,-0.01556,0
"SE731799-151196","Station","Totalkväve",-1,0.0108,-2.293,0
"SE731799-151196","Station","Totalfosfor",-1,0,-0.1867,0
"SE655605-158820","Station","Brunhet",1,0,0.001396,0
"SE655605-158820","Station","Alkalinitet",0,0.2218,1.571e-4,0
"SE655605-158820","Station","Kadmium i vatten",0,0.1347,-1.944e-4,0
"SE655605-158820","Station","Konduktivitet",-1,0,-0.04583,0
"SE655605-158820","Station","Lägsta Syrehalt",0,0.0826,-0.015,0
"SE655605-158820","Station","Nickel i vatten",0,0.0576,-0.006667,0
"SE655605-158820","Station","Oorganiskt kväve",0,0.5945,-0.1548,0
"SE655605-158820","Station","Bly i vatten",-1,0.0172,-0.009395,0
"SE655605-158820","Station","pH",0,0.4246,0.001418,0
"SE655605-158820","Station","Lättillgänglig fosfor",-1,0,-0.03582,0
"SE655605-158820","Station","Kisel",0,0.3096,2.743,0
"SE655605-158820","Station","Siktdjup",-1,0,-0.08144,0
"SE655605-158820","Station","Sulfat",-1,0,-0.06488,0
"SE655605-158820","Station","Totalt organiskt kol",1,0,0.1149,0
"SE655605-158820","Station","Totalkväve",0,0.154,1.119,0
"SE655605-158820","Station","Totalfosfor",0,0.1832,-0.04389,0
"SE655605-158820","Station","Temperatur - vår",0,0.6998,-0.02143,0
"SE640364-129240","Station","Brunhet",1,0,0.001064,0
"SE640364-129240","Station","Alkalinitet",0,0.4665,-0.001888,0
"SE640364-129240","Station","Kadmium i vatten",-1,0.0257,-4.306e-4,0
"SE640364-129240","Station","Konduktivitet",-1,0,-0.09143,0
"SE640364-129240","Station","Lägsta Syrehalt",0,0.3064,0.03128,0
"SE640364-129240","Station","Oorganiskt kväve",-1,0.0011,-1.285,0
"SE640364-129240","Station","Bly i vatten",0,0.422,-6.142e-4,0
"SE640364-129240","Station","pH",0,0.3606,-0.003671,0
"SE640364-129240","Station","Lättillgänglig fosfor",-1,3e-4,-0.03507,0
"SE640364-129240","Station","Kisel",1,0.0017,9.007,0
"SE640364-129240","Station","Siktdjup",-1,0,-0.09841,0
"SE640364-129240","Station","Sulfat",-1,0,-0.07865,0
"SE640364-129240","Station","Totalt organiskt kol",1,6e-4,0.03766,0
"SE640364-129240","Station","Totalkväve",-1,6e-4,-2.306,0
"SE640364-129240","Station","Totalfosfor",-1,0,-0.1319,0
"SE648633-128693","Station","Brunhet",0,0.0868,-0.01322,1
"SE648633-128693","Station","Alkalinitet",0,0.3274,-0.001307,1
"SE648633-128693","Station","Konduktivitet",0,0.2421,-0.04792,1
"SE648633-128693","Station","Lägsta Syrehalt",0,0.0691,0.1469,1
"SE648633-128693","Station","pH",0,0.2826,0.006377,1
"SE648633-128693","Station","Siktdjup",0,0.2455,0.007692,1
"SE648633-128693","Station","Totalkväve",0,1,-0,1
"SE648633-128693","Station","Totalfosfor",0,1,0,1
"SE640930-142590","Station","Alkalinitet",1,0.0109,0.00375,1
"SE640930-142590","Station","Konduktivitet",0,0.9517,0,1
"SE640930-142590","Station","Lägsta Syrehalt",0,0.8285,-0,1
"SE640930-142590","Station","pH",1,0,0.02857,1
"SE640930-142590","Station","Lättillgänglig fosfor",-1,0,-0.4,1
"SE640930-142590","Station","Siktdjup",0,0.0737,-0.02,1
"SE640930-142590","Station","Totalt organiskt kol",0,0.1984,-0.119,1
"SE640930-142590","Station","Totalkväve",-1,0,-28.33,1
"SE640930-142590","Station","Totalfosfor",-1,0.0446,-0.5,1
"SE205962-508720","Station","Brunhet",0,0.9374,-0,1
"SE205962-508720","Station","Alkalinitet",1,0.0293,0.0078,1
"SE205962-508720","Station","Konduktivitet",0,0.1195,0.1755,1
"SE205962-508720","Station","Oorganiskt kväve",0,0.4306,0.1667,1
"SE205962-508720","Station","pH",0,0.1844,-0.01727,1
"SE205962-508720","Station","Lättillgänglig fosfor",-1,0.0076,-0.2,1
"SE205962-508720","Station","Kisel",0,0.1379,83.33,1
"SE205962-508720","Station","Siktdjup",0,1,-0,1
"SE205962-508720","Station","Totalt organiskt kol",0,0.4335,-0.1,1
"SE205962-508720","Station","Totalfosfor",0,0.2415,-0.39,1
"SE655209-126937","Station","Brunhet",1,0,0.00293,0
"SE655209-126937","Station","Alkalinitet",1,1e-4,0.001576,0
"SE655209-126937","Station","Konduktivitet",-1,0.0034,-0.04272,0
"SE655209-126937","Station","Oorganiskt kväve",-1,0,-2.298,0
"SE655209-126937","Station","pH",1,0,0.04034,0
"SE655209-126937","Station","Lättillgänglig fosfor",-1,0.0014,-0.0303,0
"SE655209-126937","Station","Kisel",1,0.0021,7.16,0
"SE655209-126937","Station","Siktdjup",-1,0.0021,-0.07606,0
"SE655209-126937","Station","Sulfat",-1,0,-0.0575,0
"SE655209-126937","Station","Totalt organiskt kol",1,0,0.1638,0
"SE655209-126937","Station","Totalkväve",0,0.5918,0.4481,0
"SE655209-126937","Station","Totalfosfor",-1,0.0067,-0.1086,0
"SE649975-146250","Station","Brunhet",-1,0.0052,-0.003045,1
"SE649975-146250","Station","Alkalinitet",1,0,0.002,1
"SE649975-146250","Station","Lägsta Syrehalt",0,0.1884,-0.03333,1
"SE649975-146250","Station","Oorganiskt kväve",-1,0,-7.833,1
"SE649975-146250","Station","pH",1,0,0.01442,1
"SE649975-146250","Station","Siktdjup",0,0.0636,0.01667,1
"SE649975-146250","Station","Totalt organiskt kol",0,0.5965,0.02,1
"SE649975-146250","Station","Totalkväve",-1,0.0375,-2.55,1
"SE649975-146250","Station","Totalfosfor",0,0.1807,-0.07735,1
"SE631360-146750","Station","Brunhet",1,0.0177,0.003214,0
"SE631360-146750","Station","Alkalinitet",0,0.3627,4.321e-5,0
"SE631360-146750","Station","Konduktivitet",-1,0,-0.0376,0
"SE631360-146750","Station","Oorganiskt kväve",0,0.6029,-0.331,0
"SE631360-146750","Station","pH",0,0.0815,0.004967,0
"SE631360-146750","Station","Lättillgänglig fosfor",-1,0.0024,-0.05556,0
"SE631360-146750","Station","Kisel",1,0.0072,23.96,0
"SE631360-146750","Station","Siktdjup",0,0.7535,-0.002544,0
"SE631360-146750","Station","Sulfat",-1,0,-0.05712,0
"SE631360-146750","Station","Totalt organiskt kol",1,0.009,0.09773,0
"SE631360-146750","Station","Totalkväve",0,0.6192,-0.4296,0
"SE631360-146750","Station","Totalfosfor",0,0.0574,-0.08214,0
"SE631360-146750","Station","Temperatur - vår",0,0.5087,-0.03333,0
"SE665508-153620","Station","Alkalinitet",0,0.858,-2.917e-4,1
"SE665508-153620","Station","pH",0,0.3711,-0.032,1
"SE687177-157115","Station","Alkalinitet",0,0.4952,7.492e-4,1
"SE687177-157115","Station","Konduktivitet",0,0.8196,-0.002381,1
"SE687177-157115","Station","Lägsta Syrehalt",0,0.8963,0,1
"SE687177-157115","Station","pH",0,0.5376,-0.004895,1
"SE687177-157115","Station","Totalt organiskt kol",0,0.6732,0.01479,1
"SE687177-157115","Station","Totalkväve",0,0.0633,5.076,1
"SE687177-157115","Station","Totalfosfor",1,0.0103,0.3665,1
"SE687177-157115","Station","Temperatur - vår",0,0.2615,0.1,1
"SE656850-143696","Station","Alkalinitet",0,0.3488,0.001667,1
"SE656850-143696","Station","Lägsta Syrehalt",0,0.1775,0.09579,1
"SE656850-143696","Station","Oorganiskt kväve",-1,7e-4,-4,1
"SE656850-143696","Station","pH",0,0.2337,0.01093,1
"SE656850-143696","Station","Lättillgänglig fosfor",0,0.9155,-0,1
"SE656850-143696","Station","Siktdjup",-1,0.0467,-0.04258,1
"SE656850-143696","Station","Totalt organiskt kol",1,0.0014,0.125,1
"SE656850-143696","Station","Totalkväve",0,0.1803,-1.225,1
"SE656850-143696","Station","Totalfosfor",0,0.3539,-0.09091,1
"SE728271-157578","Station","Brunhet",0,0.2763,-3.095e-4,0
"SE728271-157578","Station","Alkalinitet",0,0.1982,0.001742,0
"SE728271-157578","Station","Konduktivitet",0,0.4884,0.007917,0
"SE728271-157578","Station","Oorganiskt kväve",0,0.0533,1.031,0
"SE728271-157578","Station","pH",0,0.3731,-0.003825,0
"SE728271-157578","Station","Lättillgänglig fosfor",-1,0.0227,-0.05,0
"SE728271-157578","Station","Kisel",0,0.8431,1.667,0
"SE728271-157578","Station","Siktdjup",0,0.1236,-0.06019,0
"SE728271-157578","Station","Totalt organiskt kol",-1,0.0199,-0.03917,0
"SE728271-157578","Station","Totalkväve",0,0.4507,0.6472,0
"SE728271-157578","Station","Totalfosfor",0,0.1376,-0.09545,0
"SE641650-138495","Station","Brunhet",0,0.3502,-0.003125,1
"SE641650-138495","Station","Alkalinitet",1,0.0156,0.001667,1
"SE641650-138495","Station","Lägsta Syrehalt",-1,4e-4,-0.127,1
"SE641650-138495","Station","Oorganiskt kväve",0,0.4343,-0.8333,1
"SE641650-138495","Station","pH",1,3e-4,0.01036,1
"SE641650-138495","Station","Siktdjup",-1,0,-0.09599,1
"SE641650-138495","Station","Totalt organiskt kol",0,0.0877,0.03417,1
"SE641650-138495","Station","Totalkväve",0,0.0966,-2,1
"SE641650-138495","Station","Totalfosfor",0,0.2657,0.05455,1
"SE664824-166096","Station","Brunhet",0,0.9207,-0,1
"SE664824-166096","Station","Alkalinitet",0,0.3719,-0.004833,1
"SE664824-166096","Station","Konduktivitet",0,0.1971,0.1231,1
"SE664824-166096","Station","Oorganiskt kväve",0,0.3211,0.4,1
"SE664824-166096","Station","pH",-1,0.0331,-0.03333,1
"SE664824-166096","Station","Lättillgänglig fosfor",-1,7e-4,-0.2273,1
"SE664824-166096","Station","Kisel",0,0.9212,-8.333,1
"SE664824-166096","Station","Siktdjup",0,0.2296,0.04,1
"SE664824-166096","Station","Sulfat",0,0.5915,-0.03,1
"SE664824-166096","Station","Totalt organiskt kol",0,0.5516,-0.04615,1
"SE664824-166096","Station","Totalkväve",0,0.1195,15.2,1
"SE664824-166096","Station","Totalfosfor",0,0.4273,0.42,1
"SE615500-135310","Station","Brunhet",0,0.0796,-6.667e-4,1
"SE615500-135310","Station","Alkalinitet",0,0.1938,0.01938,1
"SE615500-135310","Station","Konduktivitet",0,0.1582,0.1583,1
"SE615500-135310","Station","Oorganiskt kväve",1,0.0129,0.8636,1
"SE615500-135310","Station","pH",0,0.0753,-0.01263,1
"SE615500-135310","Station","Lättillgänglig fosfor",0,0.8838,-0,1
"SE615500-135310","Station","Kisel",0,0.8877,-3.75,1
"SE615500-135310","Station","Siktdjup",0,0.7659,0,1
"SE615500-135310","Station","Sulfat",-1,0.0116,-0.1779,1
"SE615500-135310","Station","Totalt organiskt kol",0,0.0709,0.1333,1
"SE615500-135310","Station","Totalkväve",0,0.5371,-9.22,1
"SE615500-135310","Station","Totalfosfor",0,0.8214,-0.1667,1
"SE630558-134327","Station","Brunhet",1,2e-4,0.00835,0
"SE630558-134327","Station","Alkalinitet",-1,0.0024,-9.167e-4,0
"SE630558-134327","Station","Konduktivitet",-1,0,-0.06241,0
"SE630558-134327","Station","Oorganiskt kväve",0,0.0734,-1.361,0
"SE630558-134327","Station","pH",1,3e-4,0.00739,0
"SE630558-134327","Station","Lättillgänglig fosfor",-1,0.002,-0.08065,0
"SE630558-134327","Station","Kisel",0,0.1678,7.143,0
"SE630558-134327","Station","Siktdjup",0,0.1429,-0.005556,0
"SE630558-134327","Station","Sulfat",-1,0,-0.0635,0
"SE630558-134327","Station","Totalt organiskt kol",1,7e-4,0.191,0
"SE630558-134327","Station","Totalkväve",0,0.2046,2.829,0
"SE630558-134327","Station","Totalfosfor",0,0.2082,-0.04028,0
"SE651609-140839","Station","Brunhet",0,0.6913,0.002025,0
"SE651609-140839","Station","Alkalinitet",-1,6e-4,-0.004132,0
"SE651609-140839","Station","Konduktivitet",-1,4e-4,-0.04604,0
"SE651609-140839","Station","Oorganiskt kväve",-1,0,-16.62,0
"SE651609-140839","Station","pH",-1,0.0208,-0.01461,0
"SE651609-140839","Station","Lättillgänglig fosfor",-1,0.0047,-0.2009,0
"SE651609-140839","Station","Kisel",0,0.6024,11.47,0
"SE651609-140839","Station","Siktdjup",0,0.5276,-0.0028769999999999998,0
"SE651609-140839","Station","Sulfat",-1,0.0039,-0.02569,0
"SE651609-140839","Station","Totalt organiskt kol",0,0.2933,0.1025,0
"SE651609-140839","Station","Totalkväve",-1,0.0022,-15.09,0
"SE651609-140839","Station","Totalfosfor",0,0.5436,0.07701,0
"SE651609-140839","Station","Temperatur - vår",0,0.235,-0.2077,0
"SE706672-167201","Station","Brunhet",0,0.9627,-5.556e-5,0
"SE706672-167201","Station","Alkalinitet",0,0.1754,4.346e-4,0
"SE706672-167201","Station","Konduktivitet",-1,8e-4,-0.01468,0
"SE706672-167201","Station","Oorganiskt kväve",0,0.4547,-0.2292,0
"SE706672-167201","Station","pH",0,0.6238,0.003618,0
"SE706672-167201","Station","Lättillgänglig fosfor",0,0.6399,-0.02721,0
"SE706672-167201","Station","Kisel",0,0.141,20,0
"SE706672-167201","Station","Siktdjup",0,0.5366,0.01806,0
"SE706672-167201","Station","Sulfat",-1,0.0013,-0.01419,0
"SE706672-167201","Station","Totalt organiskt kol",0,0.7261,0.01879,0
"SE706672-167201","Station","Totalkväve",0,0.0907,-3.262,0
"SE706672-167201","Station","Totalfosfor",1,0.0089,0.2517,0
"SE706672-167201","Station","Temperatur - vår",0,0.559,0.09722,0
"SE622803-144609","Station","Brunhet",0,0.2657,5.625e-4,0
"SE622803-144609","Station","Alkalinitet",1,1e-4,0.001783,0
"SE622803-144609","Station","Konduktivitet",-1,0.0018,-0.05859,0
"SE622803-144609","Station","Oorganiskt kväve",-1,1e-4,-5.861,0
"SE622803-144609","Station","pH",1,0,0.02551,0
"SE622803-144609","Station","Lättillgänglig fosfor",-1,0,-0.12,0
"SE622803-144609","Station","Kisel",0,0.4533,2.045,0
"SE622803-144609","Station","Siktdjup",1,0,0.007143,0
"SE622803-144609","Station","Sulfat",-1,0,-0.1254,0
"SE622803-144609","Station","Totalt organiskt kol",1,0.023,0.1224,0
"SE622803-144609","Station","Totalkväve",-1,0.0053,-8.175,0
"SE622803-144609","Station","Totalfosfor",-1,0.0123,-0.2667,0
"SE660743-157006","Station","Brunhet",0,0.6404,-0.00176,0
"SE660743-157006","Station","Alkalinitet",0,0.6404,0.002,0
"SE660743-157006","Station","Lägsta Syrehalt",0,0.2758,-0.3,0
"SE660743-157006","Station","Oorganiskt kväve",0,0.2758,11.22,0
"SE660743-157006","Station","pH",0,0.5334,-0.005086,0
"SE660743-157006","Station","Lättillgänglig fosfor",0,0.8763,-0.1071,0
"SE660743-157006","Station","Kisel",0,0.3502,53.54,0
"SE660743-157006","Station","Siktdjup",0,0.4363,0.008333,0
"SE660743-157006","Station","Totalt organiskt kol",0,0.6404,-0.05694,0
"SE660743-157006","Station","Totalkväve",0,0.6404,7.903,0
"SE660743-157006","Station","Totalfosfor",0,0.7555,-0.1,0
"SE662976-164357","Station","Brunhet",0,0.6642,1.745e-4,1
"SE662976-164357","Station","Alkalinitet",1,0.0173,0.0164,1
"SE662976-164357","Station","Konduktivitet",1,0.024,0.4573,1
"SE662976-164357","Station","Oorganiskt kväve",0,0.2464,1.188,1
"SE662976-164357","Station","pH",0,0.1787,0.029,1
"SE662976-164357","Station","Lättillgänglig fosfor",0,0.4968,-0.1214,1
"SE662976-164357","Station","Kisel",0,0.8069,2.5,1
"SE662976-164357","Station","Siktdjup",0,0.0758,-0.07625,1
"SE662976-164357","Station","Totalt organiskt kol",0,0.4277,0.1909,1
"SE662976-164357","Station","Totalkväve",0,0.0868,50,1
"SE662976-164357","Station","Totalfosfor",0,0.6693,0.8897,1
"SE711365-171748","Station","Brunhet",1,0.0072,0.001054,0
"SE711365-171748","Station","Alkalinitet",1,0,0.00125,0
"SE711365-171748","Station","Konduktivitet",-1,0,-0.01779,0
"SE711365-171748","Station","Oorganiskt kväve",0,0.2925,-0.3333,0
"SE711365-171748","Station","pH",1,4e-4,0.01139,0
"SE711365-171748","Station","Lättillgänglig fosfor",-1,0.0013,-0.03409,0
"SE711365-171748","Station","Kisel",0,0.7623,-1.25,0
"SE711365-171748","Station","Siktdjup",0,0.1959,-0.009091,0
"SE711365-171748","Station","Sulfat",-1,0,-0.0348,0
"SE711365-171748","Station","Totalt organiskt kol",1,1e-4,0.07614,0
"SE711365-171748","Station","Totalkväve",0,0.653,-0.3301,0
"SE711365-171748","Station","Totalfosfor",0,0.913,-0,0
"SE711365-171748","Station","Temperatur - vår",0,0.8763,-0.0275,0
"SE646870-144200","Station","Lägsta Syrehalt",0,0.8548,-0.01944,1
"SE646853-143952","Station","Lägsta Syrehalt",0,0.9514,0.02833,1
"SE637120-145525","Station","Brunhet",0,0.3321,7.25e-4,0
"SE637120-145525","Station","Alkalinitet",1,0.0063,0.004356,0
"SE637120-145525","Station","Konduktivitet",0,0.7914,0.00875,0
"SE637120-145525","Station","Lägsta Syrehalt",0,0.1689,-0.1467,0
"SE637120-145525","Station","Oorganiskt kväve",0,0.9473,0.3289,0
"SE637120-145525","Station","pH",1,0.0275,0.00929,0
"SE637120-145525","Station","Lättillgänglig fosfor",-1,0,-0.2685,0
"SE637120-145525","Station","Kisel",-1,0.0136,-23.33,0
"SE637120-145525","Station","Siktdjup",0,0.5811,0.003788,0
"SE637120-145525","Station","Sulfat",-1,0.0171,-0.06746,0
"SE637120-145525","Station","Totalt organiskt kol",1,0.0036,0.1632,0
"SE637120-145525","Station","Totalkväve",0,0.9802,-0.4826,0
"SE637120-145525","Station","Totalfosfor",-1,0,-1.297,0
"SE637121-151366","Station","Brunhet",1,0.0015,9.833e-4,0
"SE637121-151366","Station","Alkalinitet",-1,0.0055,-5.433e-4,0
"SE637121-151366","Station","Konduktivitet",-1,0,-0.0475,0
"SE637121-151366","Station","Oorganiskt kväve",0,0.2373,-0.5288,0
"SE637121-151366","Station","pH",0,0.9,4.464e-4,0
"SE637121-151366","Station","Lättillgänglig fosfor",-1,0,-0.0375,0
"SE637121-151366","Station","Kisel",1,0.0369,4.973,0
"SE637121-151366","Station","Siktdjup",-1,2e-4,-0.04167,0
"SE637121-151366","Station","Sulfat",-1,0,-0.06292,0
"SE637121-151366","Station","Totalt organiskt kol",1,0,0.07759,0
"SE637121-151366","Station","Totalkväve",0,0.376,-0.7361,0
"SE637121-151366","Station","Totalfosfor",0,0.1021,-0.06019,0
"SE660688-164478","Station","Brunhet",1,0,0.001469,0
"SE660688-164478","Station","Alkalinitet",0,0.4138,2.5e-4,0
"SE660688-164478","Station","Konduktivitet",-1,0,-0.04767,0
"SE660688-164478","Station","Oorganiskt kväve",0,0.8112,-0.119,0
"SE660688-164478","Station","pH",0,0.8015,-4.729e-4,0
"SE660688-164478","Station","Lättillgänglig fosfor",0,0.5366,-0.0119,0
"SE660688-164478","Station","Kisel",1,0.0051,27.78,0
"SE660688-164478","Station","Siktdjup",-1,0,-0.08077,0
"SE660688-164478","Station","Sulfat",-1,0,-0.0781,0
"SE660688-164478","Station","Totalt organiskt kol",1,0,0.1552,0
"SE660688-164478","Station","Totalkväve",1,0.0255,2.241,0
"SE660688-164478","Station","Totalfosfor",0,0.3518,0.03232,0
"SE655455-136581","Station","Brunhet",-1,0.0293,-0.001083,0
"SE655455-136581","Station","Alkalinitet",0,0.3904,3.095e-4,0
"SE655455-136581","Station","Konduktivitet",0,0.2129,-0.02167,0
"SE655455-136581","Station","Lägsta Syrehalt",-1,0.043,-0.1275,0
"SE655455-136581","Station","Oorganiskt kväve",-1,0.0081,-4.806,0
"SE655455-136581","Station","pH",0,0.3502,0.004752,0
"SE655455-136581","Station","Lättillgänglig fosfor",-1,0.02,-0.06667,0
"SE655455-136581","Station","Kisel",0,0.31,-10.33,0
"SE655455-136581","Station","Siktdjup",0,0.1844,-0.0625,0
"SE655455-136581","Station","Totalt organiskt kol",-1,0.0188,-0.04167,0
"SE655455-136581","Station","Totalkväve",-1,0.0127,-6.595,0
"SE655455-136581","Station","Totalfosfor",0,0.3502,-0.075,0
"SE655455-136581","Station","Temperatur - vår",0,0.6534,-0.1889,0
