VattenID,MS_CD,Stationskoordinat E/Y,Stationskoordinat N/X,Vattenkategori,VariabelID,Trendens signifikans,p-värde,Medianförändring per år,Typ,Nationell
SE753778-181417,,,,Station,Vattendrag lax,1,0.001,0.4042,Vattendrag,1
SE753778-181417,,,,Station,Vattendrag öring,0,0.1373,0.1356,Vattendrag,1
SE753778-181417,,,,Station,Vattendrag totalmängd fisk,1,1.00E-04,1.0004,Vattendrag,1
SE703626-153615,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE703626-153615,,,,Station,Vattendrag öring,0,0.5281,0.2828,Vattendrag,1
SE703626-153615,,,,Station,Vattendrag totalmängd fisk,0,1,-0.0248,Vattendrag,1
SE723232-161455,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE723232-161455,,,,Station,Vattendrag lax,-1,0.0217,-2.0396,Vattendrag,1
SE723232-161455,,,,Station,Vattendrag öring,0,0.2241,0.3738,Vattendrag,1
SE723232-161455,,,,Station,Vattendrag totalmängd fisk,-1,0.0217,-1.7466,Vattendrag,1
SE694385-154692,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE694385-154692,,,,Station,Vattendrag öring,0,0.1148,-1.1083,Vattendrag,1
SE694385-154692,,,,Station,Vattendrag totalmängd fisk,-1,0.0164,-2.1078,Vattendrag,1
SE678609-137505,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE678609-137505,,,,Station,Vattendrag öring,0,0.0957,-0.601,Vattendrag,1
SE678609-137505,,,,Station,Vattendrag totalmängd fisk,0,0.1151,-1.0525,Vattendrag,1
SE721051-149504,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE721051-149504,,,,Station,Vattendrag öring,-1,0.0068,-1.1915,Vattendrag,1
SE721051-149504,,,,Station,Vattendrag totalmängd fisk,-1,0.0103,-1.1915,Vattendrag,1
SE639020-148650,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE639020-148650,,,,Station,Vattendrag öring,0,0.4995,-0.1256,Vattendrag,1
SE639020-148650,,,,Station,Vattendrag totalmängd fisk,0,1,-0.0165,Vattendrag,1
SE724097-151160,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE724097-151160,,,,Station,Vattendrag öring,-1,0.0377,-0.3367,Vattendrag,1
SE724097-151160,,,,Station,Vattendrag totalmängd fisk,-1,0.0228,-0.5333,Vattendrag,1
SE726075-144043,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE726075-144043,,,,Station,Vattendrag öring,0,0.1659,-0.21,Vattendrag,1
SE726075-144043,,,,Station,Vattendrag totalmängd fisk,0,0.1659,-0.21,Vattendrag,1
SE737675-158280,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE737675-158280,,,,Station,Vattendrag öring,0,1,0,Vattendrag,1
SE737675-158280,,,,Station,Vattendrag totalmängd fisk,0,0.3923,-0.2071,Vattendrag,1
SE651360-153835,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE651360-153835,,,,Station,Vattendrag öring,-1,0.0274,-2.0762,Vattendrag,1
SE651360-153835,,,,Station,Vattendrag totalmängd fisk,0,0.3923,-1.685,Vattendrag,1
SE673809-153401,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE673809-153401,,,,Station,Vattendrag öring,0,0.2763,-0.0917,Vattendrag,1
SE673809-153401,,,,Station,Vattendrag totalmängd fisk,0,0.06,1.6679,Vattendrag,1
SE641953-137406,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE641953-137406,,,,Station,Vattendrag öring,-1,0.0294,-2,Vattendrag,1
SE641953-137406,,,,Station,Vattendrag totalmängd fisk,0,0.1659,4.8083,Vattendrag,1
SE699780-139553,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE699780-139553,,,,Station,Vattendrag öring,0,0.0798,0.7778,Vattendrag,1
SE699780-139553,,,,Station,Vattendrag totalmängd fisk,0,0.0798,0.7778,Vattendrag,1
SE673809-153401,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE673809-153401,,,,Station,Vattendrag öring,0,0.2763,-0.0917,Vattendrag,1
SE673809-153401,,,,Station,Vattendrag totalmängd fisk,0,0.06,1.6679,Vattendrag,1
SE617710-138599,,,,Station,Vattendrag lax,0,0.3232,0.0095,Vattendrag,1
SE707289-723897,,,,Station,Vattendrag lax,-1,0.0028,-0.6845,Vattendrag,1
SE618096-133078,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE618096-133078,,,,Station,Vattendrag öring,0,0.9514,0.2694,Vattendrag,1
SE618096-133078,,,,Station,Vattendrag totalmängd fisk,1,0.0124,6.5631,Vattendrag,1
SE638864-137003,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE638864-137003,,,,Station,Vattendrag öring,1,3.00E-04,3.6333,Vattendrag,1
SE638864-137003,,,,Station,Vattendrag totalmängd fisk,1,0.0031,7.275,Vattendrag,1
SE722828-175735,,,,Station,Vattendrag öring,0,0.6962,-0.0667,Vattendrag,1
SE625353-133426,,,,Station,Vattendrag antal arter,,,,Vattendrag,1
SE625353-133426,,,,Station,Vattendrag lax,0,0.4507,-3.4825,Vattendrag,1
SE625353-133426,,,,Station,Vattendrag öring,0,0.5371,1.5225,Vattendrag,1
SE625353-133426,,,,Station,Vattendrag totalmängd fisk,0,0.6312,-3.5333,Vattendrag,1
SE739283-163835,WA60052782,673913,7392516,Station,Individtäthet alla bottendjur,0,0.7351,-3.0412,Vattendrag,1
SE739283-163835,WA60052782,673913,7392516,Station,Individtäthet blötdjur,0,0.6295,0,Vattendrag,1
SE739283-163835,WA60052782,673913,7392516,Station,Individtäthet leddjur - insekter,0,0.7351,-3.3846,Vattendrag,1
SE739283-163835,WA60052782,673913,7392516,Station,Individtäthet ringmaskar,1,0.0275,0.13,Vattendrag,1
SE696000-156850,WA55967934,609594,6958958,Station,Individtäthet alla bottendjur,0,0.5376,9.7,Vattendrag,1
SE696000-156850,WA55967934,609594,6958958,Station,Individtäthet blötdjur,0,0.6365,0,Vattendrag,1
SE696000-156850,WA55967934,609594,6958958,Station,Individtäthet leddjur - insekter,0,0.5813,8.2917,Vattendrag,1
SE696000-156850,WA55967934,609594,6958958,Station,Individtäthet ringmaskar,1,0.0124,1.4317,Vattendrag,1
SE700012-140354,WA38611588,444226,6996523,Station,Individtäthet alla bottendjur,0,0.2342,-15.625,Vattendrag,1
SE700012-140354,WA38611588,444226,6996523,Station,Individtäthet blötdjur,0,1,0,Vattendrag,1
SE700012-140354,WA38611588,444226,6996523,Station,Individtäthet leddjur - insekter,0,0.2342,-14.7778,Vattendrag,1
SE700012-140354,WA38611588,444226,6996523,Station,Individtäthet ringmaskar,1,0.0101,0.6667,Vattendrag,1
SE718265-171875,WA95930698,756984,7183432,Station,Individtäthet alla bottendjur,0,0.1558,10.8778,Vattendrag,1
SE718265-171875,WA95930698,756984,7183432,Station,Individtäthet blötdjur,0,0.165,0,Vattendrag,1
SE718265-171875,WA95930698,756984,7183432,Station,Individtäthet leddjur - insekter,0,0.1558,10.4817,Vattendrag,1
SE718265-171875,WA95930698,756984,7183432,Station,Individtäthet ringmaskar,0,0.2901,0.2071,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Individtäthet alla bottendjur,0,0.3468,20.3997,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Individtäthet blötdjur,1,1.00E-04,2.8778,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Individtäthet leddjur - insekter,0,0.4173,16.9324,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Individtäthet ringmaskar,1,0.0113,4.059,Vattendrag,1
SE638561-141289,WA62510992,459056,6380306,Station,Individtäthet alla bottendjur,1,0.0021,113.6917,Vattendrag,1
SE638561-141289,WA62510992,459056,6380306,Station,Individtäthet blötdjur,0,0.8203,0.9033,Vattendrag,1
SE638561-141289,WA62510992,459056,6380306,Station,Individtäthet leddjur - insekter,1,0.0032,100.4241,Vattendrag,1
SE638561-141289,WA62510992,459056,6380306,Station,Individtäthet leddjur - kräftdjur,1,0.0457,1.1667,Vattendrag,1
SE638561-141289,WA62510992,459056,6380306,Station,Individtäthet ringmaskar,1,0,9.2821,Vattendrag,1
SE630960-131620,WA55301346,365332,6305831,Station,Individtäthet alla bottendjur,0,0.381,18.6967,Vattendrag,1
SE630960-131620,WA55301346,365332,6305831,Station,Individtäthet blötdjur,0,0.8456,0.5333,Vattendrag,1
SE630960-131620,WA55301346,365332,6305831,Station,Individtäthet leddjur - insekter,0,0.1192,18.6667,Vattendrag,1
SE630960-131620,WA55301346,365332,6305831,Station,Individtäthet ringmaskar,0,0.23,3.1,Vattendrag,1
SE683537-155138,WA64539435,592749,6834409,Station,Individtäthet alla bottendjur,0,0.2561,42.9572,Vattendrag,1
SE683537-155138,WA64539435,592749,6834409,Station,Individtäthet blötdjur,0,0.5114,-0.0661,Vattendrag,1
SE683537-155138,WA64539435,592749,6834409,Station,Individtäthet leddjur - insekter,0,0.2058,41.5702,Vattendrag,1
SE683537-155138,WA64539435,592749,6834409,Station,Individtäthet leddjur - kräftdjur,0,1,0,Vattendrag,1
SE683537-155138,WA64539435,592749,6834409,Station,Individtäthet ringmaskar,0,0.6492,0.55,Vattendrag,1
SE663532-523976,,525485,6635190,Station,Individtäthet alla bottendjur,0,0.6265,10.5208,Vattendrag,1
SE663532-523976,,525485,6635190,Station,Individtäthet blötdjur,0,0.0684,0.2804,Vattendrag,1
SE663532-523976,,525485,6635190,Station,Individtäthet leddjur - insekter,0,0.7703,7.0833,Vattendrag,1
SE663532-523976,,525485,6635190,Station,Individtäthet leddjur - kräftdjur,0,0.3629,0.4533,Vattendrag,1
SE663532-523976,,525485,6635190,Station,Individtäthet ringmaskar,0,0.6948,0.1437,Vattendrag,1
SE628975-133250,WA19412340,381855,6286186,Station,Individtäthet alla bottendjur,0,0.5289,-51.4286,Vattendrag,1
SE628975-133250,WA19412340,381855,6286186,Station,Individtäthet blötdjur,0,0.5971,0.1719,Vattendrag,1
SE628975-133250,WA19412340,381855,6286186,Station,Individtäthet leddjur - insekter,0,0.6243,-38.8,Vattendrag,1
SE628975-133250,WA19412340,381855,6286186,Station,Individtäthet leddjur - kräftdjur,0,0.4415,-5.0556,Vattendrag,1
SE628975-133250,WA19412340,381855,6286186,Station,Individtäthet ringmaskar,1,0.0143,7.2893,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Individtäthet alla bottendjur,0,0.4555,27.3905,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Individtäthet blötdjur,0,0.5157,0.2746,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Individtäthet leddjur - insekter,0,0.4957,24.1397,Vattendrag,1
SE654022-124861,WA54920650,293756,6536656,Station,Individtäthet ringmaskar,0,0.3987,1.3833,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Individtäthet alla bottendjur,0,0.1119,29.3333,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Individtäthet blötdjur,0,0.6732,-3.2879,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Individtäthet leddjur - insekter,0,0.1119,30.5917,Vattendrag,1
SE707204-161537,WA13229699,655369,7071459,Station,Individtäthet ringmaskar,0,0.1824,0.8542,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Individtäthet alla bottendjur,0,0.098,92.1486,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Individtäthet blötdjur,0,0.0796,26.3462,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Individtäthet leddjur - insekter,0,0.23,47.3926,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Individtäthet ringmaskar,1,8.00E-04,20.4139,Vattendrag,1
SE651076-124118,WA36556832,287970,6505955,Station,Individtäthet alla bottendjur,0,0.9225,1.3107,Vattendrag,1
SE651076-124118,WA36556832,287970,6505955,Station,Individtäthet blötdjur,0,0.5585,0.1607,Vattendrag,1
SE651076-124118,WA36556832,287970,6505955,Station,Individtäthet leddjur - insekter,0,1,-0.0343,Vattendrag,1
SE651076-124118,WA36556832,287970,6505955,Station,Individtäthet ringmaskar,1,0.015,1.6125,Vattendrag,1
SE627958-134477,WA56955874,395597,6270925,Station,Individtäthet leddjur - kräftdjur,0,0.3004,-1.5,Vattendrag,1
SE642969-145547,WA88641020,503097,6427502,Station,Individtäthet alla bottendjur,0,1,-0.5333,Vattendrag,1
SE642969-145547,WA88641020,503097,6427502,Station,Individtäthet blötdjur,0,0.8064,0.1455,Vattendrag,1
SE642969-145547,WA88641020,503097,6427502,Station,Individtäthet leddjur - insekter,0,0.7264,-1.2933,Vattendrag,1
SE642969-145547,WA88641020,503097,6427502,Station,Individtäthet leddjur - kräftdjur,0,0.8887,-0.3,Vattendrag,1
SE642969-145547,WA88641020,503097,6427502,Station,Individtäthet ringmaskar,1,0.046,0.2571,Vattendrag,1
SE633316-146198,WA36456490,510749,6331097,Station,Individtäthet alla bottendjur,0,0.1116,20.2667,Vattendrag,1
SE633316-146198,WA36456490,510749,6331097,Station,Individtäthet blötdjur,1,0,0.8,Vattendrag,1
SE633316-146198,WA36456490,510749,6331097,Station,Individtäthet leddjur - insekter,0,0.2889,12.44,Vattendrag,1
SE633316-146198,WA36456490,510749,6331097,Station,Individtäthet leddjur - kräftdjur,0,0.2558,0.75,Vattendrag,1
SE633316-146198,WA36456490,510749,6331097,Station,Individtäthet ringmaskar,1,0.0339,0.875,Vattendrag,1
SE643455-140114,WA44293011,448738,6431712,Station,Individtäthet alla bottendjur,0,0.4173,5.197,Vattendrag,1
SE643455-140114,WA44293011,448738,6431712,Station,Individtäthet blötdjur,0,0.1627,0.0367,Vattendrag,1
SE643455-140114,WA44293011,448738,6431712,Station,Individtäthet leddjur - insekter,0,0.4555,4.708,Vattendrag,1
SE643455-140114,WA44293011,448738,6431712,Station,Individtäthet leddjur - kräftdjur,1,0.035,0.4111,Vattendrag,1
SE643455-140114,WA44293011,448738,6431712,Station,Individtäthet ringmaskar,0,0.559,-0.045,Vattendrag,1
SE651076-124118,WA36556832,287970,6505955,Station,Individtäthet leddjur - kräftdjur,0,0.6181,0.0118,Vattendrag,1
SE697717-139085,WA11914890,431604,6974774,Station,Individtäthet alla bottendjur,-1,0.0034,-41.75,Vattendrag,1
SE697717-139085,WA11914890,431604,6974774,Station,Individtäthet blötdjur,0,0.1617,-0.1202,Vattendrag,1
SE697717-139085,WA11914890,431604,6974774,Station,Individtäthet leddjur - insekter,-1,0.0051,-42.5667,Vattendrag,1
SE697717-139085,WA11914890,431604,6974774,Station,Individtäthet ringmaskar,0,0.2008,1.7841,Vattendrag,1
SE684404-578511,WA62859200,577014,6845631,Station,Individtäthet alla bottendjur,0,0.0529,-35.4782,Vattendrag,1
SE684404-578511,WA62859200,577014,6845631,Station,Individtäthet blötdjur,-1,0.0257,-1.5192,Vattendrag,1
SE684404-578511,WA62859200,577014,6845631,Station,Individtäthet leddjur - insekter,0,0.0638,-32.8889,Vattendrag,1
SE684404-578511,WA62859200,577014,6845631,Station,Individtäthet ringmaskar,0,0.6801,-0.2361,Vattendrag,1
SE697231-157849,WA39575376,620746,6970545,Station,Individtäthet alla bottendjur,0,0.1082,-48.1042,Vattendrag,1
SE697231-157849,WA39575376,620746,6970545,Station,Individtäthet blötdjur,0,0.0959,0.125,Vattendrag,1
SE697231-157849,WA39575376,620746,6970545,Station,Individtäthet leddjur - insekter,0,0.1082,-47.8958,Vattendrag,1
SE697231-157849,WA39575376,620746,6970545,Station,Individtäthet ringmaskar,0,0.5343,0.25,Vattendrag,1
SE631375-379389,WA50192169,382117,6314824,Station,Individtäthet alla bottendjur,-1,0.0435,-32.2917,Vattendrag,1
SE631375-379389,WA50192169,382117,6314824,Station,Individtäthet blötdjur,0,0.4992,0,Vattendrag,1
SE631375-379389,WA50192169,382117,6314824,Station,Individtäthet leddjur - insekter,-1,0.0357,-28.6429,Vattendrag,1
SE631375-379389,WA50192169,382117,6314824,Station,Individtäthet leddjur - kräftdjur,0,1,0,Vattendrag,1
SE631375-379389,WA50192169,382117,6314824,Station,Individtäthet ringmaskar,0,0.483,-0.9167,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Individtäthet alla bottendjur,0,0.5366,-16.8611,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Individtäthet blötdjur,0,0.4805,0.1667,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Individtäthet leddjur - insekter,0,0.458,-17.9286,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Individtäthet leddjur - kräftdjur,0,0.3437,-0.3,Vattendrag,1
SE673813-153174,WA86962872,577507,6736766,Station,Individtäthet ringmaskar,0,0.4573,0.3333,Vattendrag,1
SE625195-141220,WA87719053,461950,6249344,Station,Individtäthet leddjur - kräftdjur,0,0.2322,2.5079,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Individtäthet alla bottendjur,-1,7.00E-04,-81.6111,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Individtäthet blötdjur,-1,0.0034,-7.875,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Individtäthet leddjur - insekter,-1,0.0019,-71.1667,Vattendrag,1
SE688175-137882,WA21788276,420985,6878341,Station,Individtäthet ringmaskar,-1,0.034,-2.7841,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Individtäthet alla bottendjur,0,0.6204,-9.0929,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Individtäthet blötdjur,0,0.9637,0,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Individtäthet leddjur - insekter,0,0.6853,-7.1667,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Individtäthet leddjur - kräftdjur,0,0.5087,-0.2857,Vattendrag,1
SE664297-136937,WA63487998,415412,6639738,Station,Individtäthet ringmaskar,-1,0.0237,-1.9444,Vattendrag,1
SE688271-138240,WA71072371,425046,6879482,Station,Individtäthet alla bottendjur,-1,0.006,-32.2976,Vattendrag,1
SE688271-138240,WA71072371,425046,6879482,Station,Individtäthet blötdjur,0,0.3533,-0.0909,Vattendrag,1
SE688271-138240,WA71072371,425046,6879482,Station,Individtäthet leddjur - insekter,-1,0.0046,-30.5,Vattendrag,1
SE688271-138240,WA71072371,425046,6879482,Station,Individtäthet ringmaskar,0,0.2061,-0.3875,Vattendrag,1
SE684404-578511,WA62859200,577014,6845631,Station,Individtäthet leddjur - kräftdjur,0,0.237,-0.0909,Vattendrag,1
SE706176-733260,WA62616626,733742,7060750,Station,Individtäthet alla bottendjur,0,0.7526,-8.2143,Vattendrag,1
SE706176-733260,WA62616626,733742,7060750,Station,Individtäthet blötdjur,0,0.3279,0.025,Vattendrag,1
SE706176-733260,WA62616626,733742,7060750,Station,Individtäthet leddjur - insekter,0,0.5584,-15.85,Vattendrag,1
SE706176-733260,WA62616626,733742,7060750,Station,Individtäthet leddjur - kräftdjur,0,0.5281,1.75,Vattendrag,1
SE706176-733260,WA62616626,733742,7060750,Station,Individtäthet ringmaskar,-1,0.0123,-0.8625,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Individtäthet alla bottendjur,0,0.0957,12.875,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Individtäthet blötdjur,0,0.9234,0,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Individtäthet leddjur - insekter,0,0.1373,12.4167,Vattendrag,1
SE704792-167352,WA30761275,713922,7046652,Station,Individtäthet ringmaskar,0,0.2061,0.9286,Vattendrag,1
SE639042-138349,WA78784216,423955,6381638,Station,Individtäthet alla bottendjur,0,0.1373,-20.4429,Vattendrag,1
SE639042-138349,WA78784216,423955,6381638,Station,Individtäthet blötdjur,-1,0.0423,-8.8722,Vattendrag,1
SE639042-138349,WA78784216,423955,6381638,Station,Individtäthet leddjur - insekter,0,0.6204,-8.75,Vattendrag,1
SE639042-138349,WA78784216,423955,6381638,Station,Individtäthet leddjur - kräftdjur,0,0.6171,-0.1339,Vattendrag,1
SE639042-138349,WA78784216,423955,6381638,Station,Individtäthet ringmaskar,-1,0.0101,-4,Vattendrag,1
SE673303-133869,WA97449813,386086,6729678,Station,Individtäthet alla bottendjur,0,0.7526,-2.1458,Vattendrag,1
SE673303-133869,WA97449813,386086,6729678,Station,Individtäthet blötdjur,0,1,0,Vattendrag,1
SE673303-133869,WA97449813,386086,6729678,Station,Individtäthet leddjur - insekter,0,0.8926,-0.9667,Vattendrag,1
SE673303-133869,WA97449813,386086,6729678,Station,Individtäthet ringmaskar,0,0.1705,-0.3542,Vattendrag,1
SE683983-154323,WA77143658,585829,6838522,Station,Individtäthet alla bottendjur,-1,0.0101,-198.3,Vattendrag,1
SE683983-154323,WA77143658,585829,6838522,Station,Individtäthet blötdjur,-1,0.003,-4,Vattendrag,1
SE683983-154323,WA77143658,585829,6838522,Station,Individtäthet leddjur - insekter,-1,0.0101,-193.6,Vattendrag,1
SE683983-154323,WA77143658,585829,6838522,Station,Individtäthet ringmaskar,0,0.7635,0,Vattendrag,1
SE684091-154384,,586575,6839681,Station,Individtäthet alla bottendjur,-1,0.0294,-66.5714,Vattendrag,1
SE684091-154384,,586575,6839681,Station,Individtäthet blötdjur,0,0.3731,2.6667,Vattendrag,1
SE684091-154384,,586575,6839681,Station,Individtäthet leddjur - insekter,-1,0.0228,-66.25,Vattendrag,1
SE684091-154384,,586575,6839681,Station,Individtäthet leddjur - kräftdjur,0,0.5275,-0.3333,Vattendrag,1
SE684091-154384,,586575,6839681,Station,Individtäthet ringmaskar,0,0.8431,-0.2222,Vattendrag,1
SE684262-154542,,587984,6841338,Station,Individtäthet alla bottendjur,-1,0.0175,-88.8,Vattendrag,1
SE684262-154542,,587984,6841338,Station,Individtäthet blötdjur,0,0.9131,0,Vattendrag,1
SE684262-154542,,587984,6841338,Station,Individtäthet leddjur - insekter,-1,0.0175,-81.4,Vattendrag,1
SE684262-154542,,587984,6841338,Station,Individtäthet ringmaskar,0,0.8043,-0.3333,Vattendrag,1
SE728070-165120,WA66448021,688201,7280589,Station,Individtäthet alla bottendjur,0,0.3223,-21.1,Vattendrag,1
SE728070-165120,WA66448021,688201,7280589,Station,Individtäthet blötdjur,0,1,0,Vattendrag,1
SE728070-165120,WA66448021,688201,7280589,Station,Individtäthet leddjur - insekter,0,0.3223,-18.45,Vattendrag,1
SE728070-165120,WA66448021,688201,7280589,Station,Individtäthet ringmaskar,0,0.5195,-0.0667,Vattendrag,1
SE626878-134788,WA83666955,397471,6265410,Station,Individtäthet alla bottendjur,0,0.1005,18.2667,Vattendrag,1
SE626878-134788,WA83666955,397471,6265410,Station,Individtäthet blötdjur,0,0.2248,0.0154,Vattendrag,1
SE626878-134788,WA83666955,397471,6265410,Station,Individtäthet leddjur - insekter,0,0.1253,13.75,Vattendrag,1
SE626878-134788,WA83666955,397471,6265410,Station,Individtäthet ringmaskar,1,0.0425,3.1273,Vattendrag,1
SE666881-151821,WA11915510,562922,6667267,Station,Individtäthet alla bottendjur,-1,0.0294,-45.0769,Vattendrag,1
SE666881-151821,WA11915510,562922,6667267,Station,Individtäthet blötdjur,0,0.1245,-0.46,Vattendrag,1
SE666881-151821,WA11915510,562922,6667267,Station,Individtäthet leddjur - insekter,-1,0.0294,-42.8667,Vattendrag,1
SE666881-151821,WA11915510,562922,6667267,Station,Individtäthet leddjur - kräftdjur,0,0.766,-0.0629,Vattendrag,1
SE666881-151821,WA11915510,562922,6667267,Station,Individtäthet ringmaskar,0,0.7665,-0.05,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Individtäthet alla bottendjur,0,0.0748,48.05,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Individtäthet blötdjur,0,0.181,0.9467,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Individtäthet leddjur - insekter,0,0.0748,42.7778,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Individtäthet leddjur - kräftdjur,0,0.5395,0.03,Vattendrag,1
SE641475-147365,WA86777326,521446,6412786,Station,Individtäthet ringmaskar,0,0.3731,1.05,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Individtäthet alla bottendjur,1,0.001,65.4,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Individtäthet blötdjur,0,0.1085,0.1,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Individtäthet leddjur - insekter,1,0.001,53.4,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Individtäthet leddjur - kräftdjur,1,6.00E-04,2.6667,Vattendrag,1
SE632137-147160,WA45416248,520504,6319426,Station,Individtäthet ringmaskar,1,0.0031,5.0286,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Individtäthet alla bottendjur,0,0.1889,13.9714,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Individtäthet blötdjur,0,0.8138,0,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Individtäthet leddjur - insekter,0,0.3244,14.6571,Vattendrag,1
SE631625-133602,WA61549092,385060,6312710,Station,Individtäthet ringmaskar,0,0.1889,0.7833,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Individtäthet alla bottendjur,0,0.8267,-1.9,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Individtäthet blötdjur,0,0.5788,0,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Individtäthet leddjur - insekter,0,0.7426,-1.92,Vattendrag,1
SE720990-147270,WA37926239,510680,7207536,Station,Individtäthet ringmaskar,0,0.4434,0.3167,Vattendrag,1
SE640085-138148,WA12737498,429490,6397796,Station,Individtäthet alla bottendjur,0,1,0.3575,Vattendrag,1
SE640085-138148,WA12737498,429490,6397796,Station,Individtäthet blötdjur,0,0.2901,0.02,Vattendrag,1
SE640085-138148,WA12737498,429490,6397796,Station,Individtäthet leddjur - insekter,0,0.8431,-1.1425,Vattendrag,1
SE640085-138148,WA12737498,429490,6397796,Station,Individtäthet ringmaskar,0,0.8431,0.11,Vattendrag,1
SE710354-155465,WA24742612,593943,7102266,Station,Individtäthet alla bottendjur,0,0.1253,37.31,Vattendrag,1
SE710354-155465,WA24742612,593943,7102266,Station,Individtäthet blötdjur,0,1,0,Vattendrag,1
SE710354-155465,WA24742612,593943,7102266,Station,Individtäthet leddjur - insekter,0,0.1253,31.6,Vattendrag,1
SE710354-155465,WA24742612,593943,7102266,Station,Individtäthet ringmaskar,0,0.1388,0.75,Vattendrag,1
SE708380-145455,WA75124922,494139,7081270,Station,Individtäthet alla bottendjur,1,0.0294,26.6,Vattendrag,1
SE708380-145455,WA75124922,494139,7081270,Station,Individtäthet blötdjur,0,0.0925,-0.5,Vattendrag,1
SE708380-145455,WA75124922,494139,7081270,Station,Individtäthet leddjur - insekter,0,0.06,24.75,Vattendrag,1
SE708380-145455,WA75124922,494139,7081270,Station,Individtäthet ringmaskar,0,0.4573,1.1636,Vattendrag,1
SE708485-154920,WA98025719,588732,7083514,Station,Individtäthet alla bottendjur,0,0.2763,19,Vattendrag,1
SE708485-154920,WA98025719,588732,7083514,Station,Individtäthet blötdjur,0,0.3731,-0.225,Vattendrag,1
SE708485-154920,WA98025719,588732,7083514,Station,Individtäthet leddjur - insekter,0,0.3223,13.34,Vattendrag,1
SE708485-154920,WA98025719,588732,7083514,Station,Individtäthet ringmaskar,0,0.1982,1,Vattendrag,1
SE753778-181417,WA72266995,847800,7539708,Station,Individtäthet alla bottendjur,0,0.6922,-13.2891,Vattendrag,1
SE753778-181417,WA72266995,847800,7539708,Station,Individtäthet blötdjur,0,0.9207,0,Vattendrag,1
