"VattenID","MS_CD","Stationskoordinat E/Y","Stationskoordinat N/X","Vattenkategori","VariabelID","Bedömningsår","Årsvärde","Standardfel","Trendvärde","Antal provtagningstillfällen","Andel regionala data"
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2009,19.6,,19.686668527247473,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2010,19.8,,19.68666791522421,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2011,19.7,,19.686667295326753,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2012,19.7,,19.68666669945001,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2013,19.4,,19.6866661799396,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2014,19.5,,19.68666577058628,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2015,19.7,,19.6866654876064,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2016,19.8,,19.68666532430496,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2017,19.7,,19.686665269283882,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2018,19.7,,19.686665330615337,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2019,19.5,,19.686665506897725,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2020,19.8,,19.686665807843152,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","IPS",2021,19.7,,19.686666219525147,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2007,43.486,,46.59857379258814,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2008,51.285,,47.769314600557884,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2009,59.2,,48.94006046572771,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2010,40.073,,50.11081285078478,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2011,54.877,,51.281574898500935,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2012,43.793,,52.4523492375135,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2013,53.95,,53.6231360818445,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2014,51.723,,54.793934610527764,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2015,55.782,,55.96474172139907,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2016,61.838,,57.13555386719993,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2017,60.024,,58.306367586464376,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2018,55.903999999999996,,59.4771807109825,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2019,63.624,,60.6479927744611,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2020,59.193000000000005,,61.81880134800688,1,0
"SE724097-151160","WA12679259",549165,7239088,"Station","MISA",2021,67.15799999999999,,62.98960545344102,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2004,6.1,,6.190549045211604,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2005,6.25,,6.058573650269861,2,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2006,5.9,,5.950690662665548,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2007,6.4,,5.8682410107836525,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2008,5.2,,5.81340275196892,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2009,5.8,,5.793394437541152,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2010,5.9,,5.80915766412256,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2011,5.6,,5.860620842144331,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2012,5,,5.948071460293989,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2013,6.9,,6.065642599075043,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2014,6.6,,6.199394804327377,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2015,6.3,,6.341626292097441,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2016,6,,6.49390703460689,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2017,6.4,,6.6545055264531285,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2018,7.3,,6.817605448829691,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2019,6.5,,6.972198627860755,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","ACID",2020,7.8,,7.112418141748063,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2000,6.3665,,6.47676213755578,2,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2001,6.577500000000001,,6.476762144729058,4,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2002,6.67675,,6.476762156658159,4,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2004,6.478,,6.476762195319294,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2005,6.3375,,6.476762223130188,2,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2006,6.167,,6.476762257279368,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,6.379,,6.476762297889305,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,6.346,,6.476762344218944,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,6.407,,6.476762395222664,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,6.633,,6.476762449392523,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,6.448,,6.476762505166105,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,6.788,,6.476762561228105,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,6.531,,6.476762616399987,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2014,6.517,,6.476762670264985,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2015,6.481,,6.476762722521949,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2016,6.242,,6.476762773204304,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2017,6.267,,6.476762822007457,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2018,6.733,,6.476762868286746,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2019,6.515,,6.476762910764584,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,6.645,,6.476762948760503,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2000,13.5,,13.887500137756499,2,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2001,14,,13.887500176269683,4,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2002,14.25,,13.887500207324306,4,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2004,14,,13.887500244540746,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2005,14,,13.887500251180999,2,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2006,13,,13.887500250785735,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2007,14,,13.887500243805249,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2008,14,,13.887500228820462,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2009,14,,13.887500203964988,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2010,14,,13.88750016801107,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2011,14,,13.88750012001936,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2012,15,,13.887500059493117,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2013,14,,13.887499987115344,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2014,14,,13.88749990623375,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2015,14,,13.887499821661951,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2016,13,,13.887499738124673,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2017,13,,13.887499660706844,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2018,14,,13.887499591216478,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2019,14,,13.887499529226362,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","DJ",2020,14,,13.88749947374242,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2004,19.9,,19.746270288140668,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2005,19.75,,19.74368075625483,2,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2006,19.6,,19.74212292537869,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2007,19.7,,19.741749205857424,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2008,19.6,,19.74254006898721,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2009,19.7,,19.744518401267353,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2010,19.9,,19.747495192643136,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2011,19.6,,19.75136371783886,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2012,19.7,,19.755996713959394,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2013,19.6,,19.76123525890224,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2014,19.9,,19.766844995136264,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2015,20,,19.77246127520273,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2016,19.5,,19.77789236579042,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2017,20,,19.7829467612222,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2018,19.8,,19.787455987737815,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2019,19.8,,19.791228218146443,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","IPS",2020,19.9,,19.79419786753425,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2000,18.8245,,23.17232205535825,2,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2001,18.3465,,23.729870827160976,4,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2002,16.33025,,24.35573901841168,4,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2004,16.168,,25.74102000609331,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2005,34.5655,,26.44638231189273,2,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2006,43.007,,27.112957663872137,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2007,26.141,,27.71447964181589,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2008,35.031,,28.24035241367737,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2009,28.539,,28.686465493729937,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2010,26.621,,29.05291158961579,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2011,27.054,,29.342464868226042,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2012,34.643,,29.55392794657861,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2013,39.107,,29.684302577745147,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2014,24.014,,29.738830768407222,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2015,17.279,,29.729786680382723,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2016,36.957,,29.666042613952143,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2017,23.575,,29.540656436084646,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2018,31.751,,29.35305470204019,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2019,30.528,,29.095841850774498,1,0
"SE654022-124861","WA54920650",293756,6536656,"Station","MISA",2020,30.241,,28.765340534180762,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2004,3.1,,4.142996056213939,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2005,4.449999999999999,,4.055714152631498,2,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2006,4.9,,3.989461271532636,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2007,4.3,,3.9401562842258486,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2008,4.9,,3.90800723499017,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2009,3.5,,3.900957535217092,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2010,2.5,,3.929660965607152,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2011,3.3,,4.004634015558451,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2012,2.8,,4.124101371430132,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2013,4.5,,4.27941788180469,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2014,5.9,,4.453213327724564,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2015,4.4,,4.628706434017438,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2016,5,,4.799458921065247,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2017,5.2,,4.957614437069185,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2018,5.2,,5.0992678961181674,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2019,4.7,,5.219809776571044,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","ACID",2020,6.1,,5.316822438222799,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2004,6.8,,6.877117650892696,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2005,6.621,,6.877117653943409,2,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2006,6.938,,6.877117656865084,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,6.767,,6.877117659336734,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,7.1,,6.8771176609793265,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,6.931,,6.877117661425239,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,7.154,,6.877117660428476,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,7.207,,6.8771176579242574,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,6.808,,6.8771176541184,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,6.889,,6.877117649528885,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2014,6.742,,6.877117644698955,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2015,6.633,,6.87711764010836,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2016,6.452,,6.87711763613192,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2017,7.111,,6.877117632779391,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2018,6.926,,6.877117629782018,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2019,6.897,,6.877117626926178,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,6.935,,6.877117624130647,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2004,13,,13.840184890302856,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2005,14,,13.904279437175557,2,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2006,14,,13.968374042580878,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2007,14,,14.032468682523447,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2008,15,,14.096563323436445,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2009,13,,14.160657950677658,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2010,15,,14.22475254976865,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2011,15,,14.288847101528976,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2012,14,,14.352941592727708,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2013,15,,14.417036036460404,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2014,14,,14.481130444867144,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2015,14,,14.545224834029506,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2016,14,,14.609319218464638,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2017,15,,14.673413578706192,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2018,15,,14.737507893342055,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2019,15,,14.80160213332873,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","DJ",2020,15,,14.86569629007892,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2004,19.9,,19.826471254331402,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2005,19.85,,19.826471184251325,2,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2006,19.8,,19.826471098064292,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2007,19.9,,19.826470998530322,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2008,19.8,,19.826470889506112,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2009,19.8,,19.82647077481934,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2010,19.9,,19.8264706595643,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2011,19.8,,19.826470546957584,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2012,19.9,,19.826470442880442,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2013,19.7,,19.82647035274653,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2014,19.7,,19.826470282964276,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2015,19.9,,19.826470236999157,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2016,19.7,,19.826470213983075,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2017,19.9,,19.826470214587857,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2018,19.8,,19.826470235882915,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2019,19.9,,19.82647027713093,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","IPS",2020,19.8,,19.826470336800003,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2004,19.973,,26.09339308266199,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2005,30.651,,25.934969129212195,2,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2006,35.682,,25.72435922680303,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2007,33.161,,25.459183450980163,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2008,24.223,,25.154814685414756,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2009,22.245,,24.83254284791098,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2010,18.696,,24.51910803838044,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2011,20.063,,24.232093438821362,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2012,25.003,,23.98432756208558,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2013,19.568,,23.78138743523621,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2014,24.127,,23.627066356868212,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2015,20.622,,23.52376092091671,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2016,29.116,,23.468026830041495,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2017,22.005,,23.460564163142262,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2018,18.621,,23.501002804431177,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2019,25.887,,23.593082196494443,1,0
"SE673813-153174","WA86962872",577507,6736766,"Station","MISA",2020,24.978,,23.731317830598613,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2007,4.8,,4.773710095734602,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2008,5,,4.505307125775932,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2009,4.5,,4.203514882597313,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2010,3.6,,3.895089192758096,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2011,3,,3.629081686719311,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2012,3.8,,3.4286797102307194,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2013,2.6,,3.3030535613716845,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2014,3.4,,3.2528778510053438,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2015,3.5,,3.263002127969881,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2016,3.2,,3.315037471768505,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2017,3,,3.4016976697749786,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2018,3.9,,3.511260503990128,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2019,4.2,,3.614297045189378,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2020,3.9,,3.703996034755973,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","ACID",2021,3.2,,3.799395040358128,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2007,6.476,,6.391008097520984,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2008,6.211,,6.32940244840362,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2009,6.421,,6.26779678989978,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2010,6.211,,6.206191122284046,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2011,6.333,,6.1445854496257,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2012,6.111,,6.082979777824332,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2013,5.722,,6.021374118539798,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2014,5.8,,5.9597684830779984,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2015,5.958,,5.898162874006956,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2016,5.588,,5.836557288242392,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2017,5.933000000000001,,5.7749517211311066,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2018,5.833,,5.713346163461662,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2019,5.955,,5.651740608740422,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",2020,5.316,,5.590135057241273,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2007,14,,13.641021588635741,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2008,13,,13.531414428219275,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2009,14,,13.42180687563748,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2010,13,,13.312198937562174,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2011,14,,13.20259067587664,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2012,13,,13.092982167214151,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2013,13,,12.983373600407251,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2014,13,,12.873765187084928,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2015,13,,12.764157145190357,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2016,11,,12.654549717107557,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2017,12,,12.544943133383176,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2018,13,,12.435337309762119,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2019,13,,12.325732037222341,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","DJ",2020,12,,12.216127196696892,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","IPS",2007,19.6,,19.743188486940166,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","IPS",2008,19.9,,19.775862021816966,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","IPS",2009,19.8,,19.8090048241403,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","IPS",2010,19.8,,19.841141056758378,1,0
"SE690530-152405","WA15165797",565845,6903726,"Station","IPS",2011,19.9,,19.87031902811179,1,0
